
null,F2,3180.0

null,F2,1787.0

null,F2,5.0

null,F1,6630.0

null,F1,1630.0

null,F2,7639.0

null,F2,4823.0

null,F2,3623.0

null,F2,7567.0

null,F2,6592.0

null,F2,8148.0

null,F2,6282.0

null,F2,3309.0

null,F2,7132.0

null,F2,7736.0

null,F2,7344.0

null,F1,3259.0

null,F1,6470.0

null,F2,3306.0

null,F2,6242.0

null,F2,7774.0

null,F1,3239.0

null,F2,8708.0

null,F1,3221.0

null,F2,1390.0

null,F2,6533.0

null,F2,8901.0

null,F1,7109.0

null,F2,4726.0

null,F2,1394.0

null,F2,6708.0

null,F1,6657.0

null,F2,8088.0

null,F1,6971.0

null,F2,1115.0

null,F1,1687.0

null,F2,5556.0

null,F2,7082.0

null,F1,4521.0

null,F1,7210.0

null,F2,7512.0

null,F1,2279.0

null,F2,6379.0

null,F1,7836.0

null,F1,4515.0

null,F2,6834.0

null,F2,3301.0

null,F1,6288.0

null,F2,5155.0

null,F1,7441.0

null,F1,7525.0

null,F2,4979.0

null,F1,7943.0

null,F1,6241.0

null,F1,8812.0

null,F2,3514.0

null,F2,3780.0

null,F2,3575.0

null,F1,5817.0

null,F1,3460.0

null,F1,6644.0

null,F1,1984.0

null,F2,7140.0

null,F1,2319.0

null,F1,8218.0

null,F2,2446.0

null,F2,7688.0

null,F2,8368.0

null,F2,5157.0

null,F2,5896.0

null,F2,3694.0

null,F2,1739.0

null,F2,8611.0

null,F2,6351.0

null,F1,1273.0

null,F1,750.0

null,F1,3446.0

null,F2,3511.0

null,F2,5524.0

null,F1,5643.0

null,F1,5285.0

null,F2,106.0

null,F1,4092.0

null,F1,6751.0

null,F2,8200.0

null,F2,5978.0

null,F2,4646.0

null,F1,3540.0

null,F1,8024.0

null,F1,1022.0

null,F1,4934.0

null,F1,1928.0

null,F1,5822.0

null,F2,6090.0

null,F1,4060.0

null,F2,3604.0

null,F1,8586.0

null,F1,5620.0

null,F2,1022.0

null,F1,7666.0

null,F1,5364.0

null,F1,2407.0

null,F1,6475.0

null,F1,1594.0

null,F2,5657.0

null,F2,3418.0

null,F2,4468.0

null,F2,1978.0

null,F1,3487.0

null,F1,8492.0

null,F1,4302.0

null,F1,4739.0

null,F2,6676.0

null,F2,393.0

null,F2,3596.0

null,F1,6899.0

null,F2,2866.0

null,F2,2599.0

null,F1,41.0

null,F2,6890.0

null,F1,4155.0

null,F1,7397.0

null,F1,621.0

null,F1,3904.0

null,F2,8719.0

null,F1,7982.0

null,F2,3275.0

null,F2,3160.0

null,F1,956.0

null,F1,4347.0

null,F2,4.0

null,F1,483.0

null,F1,5661.0

null,F2,3697.0

null,F2,2006.0

null,F2,6792.0

null,F2,7802.0

null,F1,4689.0

null,F2,8530.0

null,F2,2457.0

null,F1,3759.0

null,F1,1384.0

null,F1,5413.0

null,F1,8443.0

null,F1,831.0

null,F2,6044.0

null,F1,2335.0

null,F2,803.0

null,F2,3617.0

null,F2,6247.0

null,F2,3042.0

null,F1,2125.0

null,F2,6375.0

null,F1,4200.0

null,F2,4527.0

null,F1,3607.0

null,F2,7675.0

null,F1,4463.0

null,F1,4289.0

null,F1,5718.0

null,F2,861.0

null,F2,7324.0

null,F1,7724.0

null,F2,3535.0

null,F1,7973.0

null,F1,5693.0

null,F2,2060.0

null,F2,4857.0

null,F1,14.0

null,F2,164.0

null,F1,585.0

null,F1,4804.0

null,F2,3149.0

null,F1,3296.0

null,F2,3756.0

null,F2,5547.0

null,F1,8522.0

null,F1,6383.0

null,F1,5922.0

null,F2,7894.0

null,F1,1584.0

null,F1,4005.0

null,F1,8127.0

null,F1,6182.0

null,F1,4191.0

null,F1,7876.0

null,F1,7017.0

null,F2,961.0

null,F2,7363.0

null,F2,8776.0

null,F1,5278.0

null,F1,7965.0

null,F2,1057.0

null,F2,199.0

null,F2,6338.0

null,F1,3587.0

null,F1,6952.0

null,F2,3437.0

null,F1,5023.0

null,F1,8659.0

null,F2,1775.0

null,F1,6484.0

null,F1,57.0

null,F1,2168.0

null,F2,7019.0

null,F2,2082.0

null,F2,8913.0

null,F1,3347.0

null,F1,4443.0

null,F1,6162.0

null,F2,8422.0

null,F2,684.0

null,F2,4191.0

null,F1,6079.0

null,F1,2228.0

null,F1,5190.0

null,F2,4863.0

null,F1,3149.0

null,F1,4663.0

null,F2,2657.0

null,F2,1491.0

null,F1,293.0

null,F1,7867.0

null,F2,7505.0

null,F1,2973.0

null,F1,6642.0

null,F1,6246.0

null,F1,2043.0

null,F1,1405.0

null,F2,8135.0

null,F2,3159.0

null,F1,2488.0

null,F2,180.0

null,F1,8351.0

null,F1,1849.0

null,F2,2469.0

null,F1,3463.0

null,F1,7744.0

null,F1,5739.0

null,F1,6048.0

null,F2,3344.0

null,F2,15.0

null,F1,4586.0

null,F1,2378.0

null,F1,4607.0

null,F2,5560.0

null,F1,6957.0

null,F2,5299.0

null,F1,8949.0

null,F1,3376.0

null,F1,164.0

null,F1,2268.0

null,F1,880.0

null,F1,5707.0

null,F1,4868.0

null,F2,5177.0

null,F1,6368.0

null,F1,2391.0

null,F1,7077.0

null,F2,8547.0

null,F2,1354.0

null,F1,3094.0

null,F2,1214.0

null,F2,6821.0

null,F2,2438.0

null,F1,683.0

null,F1,2770.0

null,F2,8883.0

null,F2,4532.0

null,F1,8892.0

null,F1,4995.0

null,F1,53.0

null,F2,538.0

null,F2,4283.0

null,F2,7028.0

null,F1,607.0

null,F1,7987.0

null,F1,3080.0

null,F2,5888.0

null,F1,7201.0

null,F1,378.0

null,F2,2382.0

null,F2,388.0

null,F1,4986.0

null,F1,628.0

null,F1,7904.0

null,F2,2725.0

null,F2,4625.0

null,F2,2948.0

null,F2,2706.0

null,F1,4526.0

null,F2,8119.0

null,F1,552.0

null,F2,4241.0

null,F2,892.0

null,F2,5638.0

null,F1,8672.0

null,F2,3840.0

null,F1,6288.0

null,F1,7696.0

null,F2,5568.0

null,F1,5150.0

null,F2,8186.0

null,F2,3404.0

null,F2,72.0

null,F1,6760.0

null,F2,814.0

null,F1,1902.0

null,F1,1556.0

null,F1,1459.0

null,F1,6744.0

null,F2,553.0

null,F2,712.0

null,F2,2076.0

null,F2,4715.0

null,F2,4864.0

null,F1,7594.0

null,F1,2292.0

null,F2,7433.0

null,F1,3773.0

null,F1,8381.0

null,F1,3600.0

null,F1,1236.0

null,F1,6120.0

null,F1,1361.0

null,F1,5826.0

null,F2,7256.0

null,F1,8406.0

null,F2,3626.0

null,F1,2354.0

null,F1,6619.0

null,F1,8475.0

null,F2,2202.0

null,F1,3442.0

null,F2,360.0

null,F2,4849.0

null,F2,5696.0

null,F1,4145.0

null,F2,2487.0

null,F1,7027.0

null,F2,6827.0

null,F2,3473.0

null,F2,1308.0

null,F2,5125.0

null,F1,5587.0

null,F2,1561.0

null,F1,8484.0

null,F2,679.0

null,F2,3952.0

null,F2,3100.0

null,F1,5301.0

null,F2,4439.0

null,F2,1167.0

null,F1,8969.0

null,F1,7354.0

null,F1,7342.0

null,F1,7231.0

null,F2,8367.0

null,F1,7970.0

null,F1,2492.0

null,F2,1897.0

null,F2,729.0

null,F1,310.0

null,F2,5707.0

null,F1,7540.0

null,F2,3568.0

null,F2,2371.0

null,F1,4929.0

null,F2,7277.0

null,F1,2621.0

null,F1,4108.0

null,F1,4265.0

null,F1,7816.0

null,F1,7154.0

null,F2,3636.0

null,F2,7897.0

null,F1,2317.0

null,F2,1105.0

null,F2,806.0

null,F1,6002.0

null,F2,516.0

null,F2,2796.0

null,F1,3680.0

null,F2,6434.0

null,F2,1598.0

null,F2,7155.0

null,F1,7918.0

null,F1,6967.0

null,F1,6548.0

null,F1,2903.0

null,F2,4138.0

null,F2,1874.0

null,F2,7477.0

null,F1,8570.0

null,F2,1498.0

null,F1,5591.0

null,F2,1595.0

null,F2,6005.0

null,F2,3261.0

null,F2,5736.0

null,F1,8894.0

null,F1,5635.0

null,F1,4019.0

null,F1,4527.0

null,F2,1336.0

null,F1,214.0

null,F2,1771.0

null,F2,4084.0

null,F1,3263.0

null,F2,8326.0

null,F1,380.0

null,F2,3313.0

null,F1,8371.0

null,F2,2012.0

null,F2,5405.0

null,F1,8617.0

null,F1,6921.0

null,F1,4471.0

null,F1,5759.0

null,F1,5214.0

null,F2,3013.0

null,F1,7877.0

null,F1,8523.0

null,F2,5751.0

null,F1,296.0

null,F2,7469.0

null,F2,4251.0

null,F2,6966.0

null,F2,8579.0

null,F2,4695.0

null,F1,2280.0

null,F1,8922.0

null,F1,7178.0

null,F2,5742.0

null,F2,3348.0

null,F1,1509.0

null,F1,1293.0

null,F2,1850.0

null,F2,3210.0

null,F2,3859.0

null,F2,6601.0

null,F1,7066.0

null,F1,8232.0

null,F2,3477.0

null,F2,1764.0

null,F1,5131.0

null,F1,3663.0

null,F2,3272.0

null,F2,449.0

null,F1,1104.0

null,F1,1752.0

null,F2,2336.0

null,F2,4557.0

null,F2,7754.0

null,F2,5874.0

null,F2,1128.0

null,F1,647.0

null,F1,4220.0

null,F2,3122.0

null,F1,528.0

null,F1,2406.0

null,F1,6337.0

null,F2,201.0

null,F2,639.0

null,F1,1216.0

null,F2,2850.0

null,F2,1400.0

null,F1,3626.0

null,F1,2302.0

null,F2,480.0

null,F1,5251.0

null,F1,4910.0

null,F2,1792.0

null,F1,3639.0

null,F2,6033.0

null,F2,2321.0

null,F1,3939.0

null,F2,3710.0

null,F1,3648.0

null,F1,6463.0

null,F1,6411.0

null,F1,3359.0

null,F2,1343.0

null,F1,5783.0

null,F1,1693.0

null,F1,6625.0

null,F1,7485.0

null,F2,8737.0

null,F1,3709.0

null,F1,5265.0

null,F2,5104.0

null,F1,687.0

null,F2,2630.0

null,F1,7737.0

null,F1,1700.0

null,F1,6981.0

null,F1,111.0

null,F1,3767.0

null,F1,1506.0

null,F2,1128.0

null,F2,7898.0

null,F1,3445.0

null,F1,6016.0

null,F1,3024.0

null,F1,6983.0

null,F2,5898.0

null,F1,4199.0

null,F2,3539.0

null,F2,5985.0

null,F1,5996.0

null,F1,4107.0

null,F1,1136.0

null,F1,2203.0

null,F2,4899.0

null,F2,6204.0

null,F2,8140.0

null,F2,3727.0

null,F1,3512.0

null,F1,5905.0

null,F1,4391.0

null,F2,1009.0

null,F1,978.0

null,F1,2189.0

null,F2,1755.0

null,F1,5457.0

null,F2,7292.0

null,F2,279.0

null,F2,4945.0

null,F1,1913.0

null,F1,6103.0

null,F1,173.0

null,F1,823.0

null,F2,7104.0

null,F2,3353.0

null,F1,3222.0

null,F2,2769.0

null,F2,393.0

null,F1,5509.0

null,F2,7945.0

null,F2,4994.0

null,F2,6328.0

null,F1,352.0

null,F2,7702.0

null,F1,5085.0

null,F2,5491.0

null,F2,2842.0

null,F1,4875.0

null,F1,1365.0

null,F2,6905.0

null,F1,4727.0

null,F1,1762.0

null,F2,1392.0

null,F2,4861.0

null,F2,6067.0

null,F1,5345.0

null,F2,1634.0

null,F2,3087.0

null,F2,4012.0

null,F1,4693.0

null,F1,2081.0

null,F2,7971.0

null,F2,8897.0

null,F1,403.0

null,F1,261.0

null,F2,3594.0

null,F1,5460.0

null,F1,3492.0

null,F1,7991.0

null,F1,6177.0

null,F1,2182.0

null,F2,3976.0

null,F2,8955.0

null,F2,1166.0

null,F2,5396.0

null,F1,4073.0

null,F1,6215.0

null,F2,5828.0

null,F1,5141.0

null,F2,4436.0

null,F1,1474.0

null,F1,5389.0

null,F2,4828.0

null,F1,4216.0

null,F1,213.0

null,F2,7311.0

null,F1,2682.0

null,F2,3159.0

null,F2,5060.0

null,F1,4471.0

null,F1,6850.0

null,F2,8483.0

null,F2,2549.0

null,F1,4650.0

null,F1,772.0

null,F1,4.0

null,F1,6595.0

null,F1,8774.0

null,F1,4665.0

null,F1,4473.0

null,F2,4351.0

null,F1,7539.0

null,F2,3028.0

null,F2,7187.0

null,F1,5250.0

null,F2,2220.0

null,F2,7044.0

null,F1,3968.0

null,F1,4189.0

null,F1,5430.0

null,F1,8130.0

null,F1,116.0

null,F2,8858.0

null,F2,505.0

null,F1,8404.0

null,F2,7437.0

null,F1,6902.0

null,F2,8118.0

null,F1,2336.0

null,F1,1243.0

null,F1,8282.0

null,F1,3539.0

null,F1,8212.0

null,F2,8981.0

null,F1,1919.0

null,F2,6239.0

null,F2,3891.0

null,F2,5932.0

null,F1,846.0

null,F1,7260.0

null,F2,1447.0

null,F1,8725.0

null,F1,7268.0

null,F1,7832.0

null,F2,8720.0

null,F2,5837.0

null,F2,5275.0

null,F1,441.0

null,F1,4930.0

null,F1,4200.0

null,F1,1085.0

null,F2,1030.0

null,F1,7279.0

null,F2,111.0

null,F2,8294.0

null,F2,3434.0

null,F1,4307.0

null,F1,6214.0

null,F2,4615.0

null,F2,5097.0

null,F2,1619.0

null,F2,3359.0

null,F1,3947.0

null,F2,1498.0

null,F1,4625.0

null,F2,2608.0

null,F2,7181.0

null,F1,4165.0

null,F1,7178.0

null,F1,3198.0

null,F2,6242.0

null,F1,6482.0

null,F1,5308.0

null,F2,5611.0

null,F2,3845.0

null,F2,4691.0

null,F2,5994.0

null,F1,6203.0

null,F2,2122.0

null,F1,8364.0

null,F2,3476.0

null,F1,520.0

null,F2,2269.0

null,F1,2783.0

null,F1,7714.0

null,F1,393.0

null,F1,194.0

null,F2,4829.0

null,F1,4969.0

null,F2,1508.0

null,F2,3796.0

null,F2,6446.0

null,F2,7444.0

null,F1,7916.0

null,F2,4967.0

null,F1,6685.0

null,F1,7380.0

null,F2,7113.0

null,F2,7290.0

null,F2,3450.0

null,F1,7237.0

null,F1,621.0

null,F1,2361.0

null,F1,5307.0

null,F1,2016.0

null,F2,8965.0

null,F2,5477.0

null,F2,8543.0

null,F2,6684.0

null,F2,1618.0

null,F2,5162.0

null,F2,1784.0

null,F2,5684.0

null,F1,6031.0

null,F1,2099.0

null,F1,4580.0

null,F2,5637.0

null,F2,8451.0

null,F2,5975.0

null,F2,8585.0

null,F2,6686.0

null,F1,5212.0

null,F1,733.0

null,F1,1864.0

null,F1,2060.0

null,F1,3315.0

null,F2,1874.0

null,F2,6627.0

null,F2,1067.0

null,F1,8913.0

null,F2,4239.0

null,F2,5386.0

null,F2,2319.0

null,F2,7795.0

null,F1,5718.0

null,F1,4241.0

null,F2,5226.0

null,F2,6111.0

null,F1,2379.0

null,F1,224.0

null,F2,4761.0

null,F1,4371.0

null,F2,3404.0

null,F2,4881.0

null,F1,40.0

null,F1,7942.0

null,F1,4249.0

null,F2,2902.0

null,F2,8613.0

null,F1,1935.0

null,F2,4450.0

null,F1,3521.0

null,F1,2429.0

null,F1,3418.0

null,F1,7135.0

null,F2,4503.0

null,F2,7716.0

null,F2,4336.0

null,F1,5320.0

null,F1,3554.0

null,F2,8672.0

null,F1,4777.0

null,F1,5235.0

null,F2,5136.0

null,F2,3364.0

null,F1,6798.0

null,F1,4391.0

null,F1,8909.0

null,F2,8685.0

null,F2,6512.0

null,F1,5931.0

null,F1,5445.0

null,F2,1918.0

null,F1,5277.0

null,F1,3386.0

null,F1,4825.0

null,F1,5051.0

null,F2,6460.0

null,F1,7972.0

null,F1,6859.0

null,F1,4199.0

null,F2,941.0

null,F2,4725.0

null,F1,1590.0

null,F1,5980.0

null,F1,619.0

null,F1,7883.0

null,F2,6729.0

null,F2,1315.0

null,F1,4482.0

null,F2,6882.0

null,F2,5169.0

null,F2,5703.0

null,F1,2300.0

null,F1,6954.0

null,F2,8444.0

null,F1,1346.0

null,F2,2667.0

null,F2,5022.0

null,F1,8981.0

null,F1,8694.0

null,F2,4220.0

null,F1,8449.0

null,F2,8782.0

null,F1,5607.0

null,F1,1996.0

null,F2,7857.0

null,F1,2600.0

null,F2,7776.0

null,F1,7988.0

null,F2,4511.0

null,F1,6499.0

null,F1,6775.0

null,F1,6268.0

null,F1,679.0

null,F1,7175.0

null,F1,1093.0

null,F1,2132.0

null,F1,2697.0

null,F1,2795.0

null,F1,191.0

null,F1,3177.0

null,F2,3802.0

null,F1,7951.0

null,F1,2465.0

null,F1,7773.0

null,F2,3424.0

null,F2,8865.0

null,F2,5867.0

null,F1,3622.0

null,F1,6542.0

null,F2,1134.0

null,F2,1556.0

null,F2,2575.0

null,F1,7430.0

null,F2,1230.0

null,F2,671.0

null,F2,8318.0

null,F1,4193.0

null,F1,7933.0

null,F1,6765.0

null,F2,3782.0

null,F2,1266.0

null,F2,608.0

null,F1,5510.0

null,F1,6633.0

null,F2,5524.0

null,F1,8805.0

null,F2,5521.0

null,F1,5307.0

null,F1,5946.0

null,F1,6175.0

null,F2,7923.0

null,F2,3905.0

null,F1,3655.0

null,F2,8329.0

null,F2,7253.0

null,F1,3157.0

null,F1,2924.0

null,F2,2324.0

null,F1,6193.0

null,F2,524.0

null,F1,7648.0

null,F2,2124.0

null,F1,8396.0

null,F1,7917.0

null,F1,2373.0

null,F2,7733.0

null,F2,2063.0

null,F2,8203.0

null,F1,5650.0

null,F2,4825.0

null,F1,3259.0

null,F1,1074.0

null,F1,2572.0

null,F1,795.0

null,F2,6262.0

null,F2,2316.0

null,F1,4316.0

null,F2,4583.0

null,F2,8880.0

null,F2,6778.0

null,F1,1450.0

null,F1,2395.0

null,F2,3790.0

null,F1,5362.0

null,F1,5760.0

null,F1,5932.0

null,F2,4285.0

null,F2,8249.0

null,F1,5898.0

null,F2,2643.0

null,F2,2865.0

null,F1,5396.0

null,F1,7534.0

null,F1,388.0

null,F2,6813.0

null,F1,2530.0

null,F1,7263.0

null,F1,5147.0

null,F1,946.0

null,F2,6129.0

null,F2,2510.0

null,F1,4272.0

null,F2,4160.0

null,F2,5572.0

null,F2,1559.0

null,F1,1719.0

null,F1,1196.0

null,F1,1062.0

null,F2,7350.0

null,F1,2604.0

null,F2,5829.0

null,F2,1976.0

null,F2,3928.0

null,F1,5463.0

null,F1,1549.0

null,F1,7328.0

null,F2,1115.0

null,F2,7742.0

null,F1,3586.0

null,F1,1494.0

null,F1,7413.0

null,F1,1512.0

null,F1,2752.0

null,F2,4708.0

null,F1,1303.0

null,F1,6293.0

null,F2,7041.0

null,F1,8187.0

null,F2,8176.0

null,F1,1881.0

null,F2,6487.0

null,F2,5781.0

null,F1,7859.0

null,F2,1909.0

null,F2,5097.0

null,F1,3099.0

null,F1,7706.0

null,F1,7911.0

null,F1,4951.0

null,F2,5638.0

null,F2,3122.0

null,F2,472.0

null,F1,7099.0

null,F2,6847.0

null,F2,8704.0

null,F1,8347.0

null,F1,1872.0

null,F1,2932.0

null,F2,3032.0

null,F1,3862.0

null,F1,7697.0

null,F1,7638.0

null,F2,7449.0

null,F1,1445.0

null,F2,8269.0

null,F2,1476.0

null,F2,6006.0

null,F1,105.0

null,F1,4937.0

null,F2,5860.0

null,F1,476.0

null,F2,5616.0

null,F2,673.0

null,F1,2828.0

null,F1,5457.0

null,F1,7645.0

null,F1,5730.0

null,F1,5013.0

null,F2,2063.0

null,F2,586.0

null,F2,153.0

null,F1,7630.0

null,F2,4123.0

null,F1,4197.0

null,F2,1384.0

null,F2,6622.0

null,F2,1200.0

null,F1,6009.0

null,F1,4419.0

null,F2,4945.0

null,F1,6038.0

null,F1,522.0

null,F2,5192.0

null,F1,1671.0

null,F2,5700.0

null,F1,4624.0

null,F1,3805.0

null,F2,1283.0

null,F2,2046.0

null,F2,3951.0

null,F2,8196.0

null,F1,2160.0

null,F2,2898.0

null,F1,7244.0

null,F1,7637.0

null,F2,2559.0

null,F2,2111.0

null,F2,4880.0

null,F1,2299.0

null,F2,1250.0

null,F1,5615.0

null,F2,258.0

null,F2,5983.0

null,F2,1613.0

null,F2,6437.0

null,F1,1564.0

null,F2,4935.0

null,F2,4026.0

null,F2,992.0

null,F1,4129.0

null,F2,8819.0

null,F2,461.0

null,F1,8221.0

null,F2,5780.0

null,F2,3796.0

null,F1,2504.0

null,F2,7173.0

null,F2,1743.0

null,F1,6761.0

null,F2,1913.0

null,F2,5517.0

null,F1,8521.0

null,F1,3063.0

null,F1,1842.0

null,F1,6820.0

null,F1,2983.0

null,F1,2667.0

null,F2,8601.0

null,F2,4504.0

null,F2,6767.0

null,F2,349.0

null,F2,8203.0

null,F2,758.0

null,F2,8407.0

null,F2,4954.0

null,F1,8054.0

null,F1,4232.0

null,F1,7434.0

null,F2,5732.0

null,F2,4307.0

null,F1,6141.0

null,F2,4832.0

null,F2,7130.0

null,F1,4196.0

null,F1,4218.0

null,F2,655.0

null,F1,5121.0

null,F2,2096.0

null,F1,2452.0

null,F1,4348.0

null,F2,1387.0

null,F2,7368.0

null,F1,445.0

null,F2,7829.0

null,F1,7232.0

null,F2,4160.0

null,F2,6025.0

null,F2,7759.0

null,F2,4110.0

null,F2,6753.0

null,F1,1908.0

null,F2,7522.0

null,F1,1744.0

null,F1,2399.0

null,F1,1657.0

null,F2,5947.0

null,F1,5541.0

null,F2,3851.0

null,F1,4645.0

null,F2,3123.0

null,F2,5116.0

null,F2,4458.0

null,F1,7681.0

null,F1,5580.0

null,F2,7692.0

null,F1,3916.0

null,F2,8752.0

null,F1,4628.0

null,F2,3751.0

null,F1,7841.0

null,F1,7655.0

null,F1,4874.0

null,F1,3675.0

null,F1,5294.0

null,F1,7133.0

null,F1,7704.0

null,F1,636.0

null,F2,2011.0

null,F2,586.0

null,F1,3887.0

null,F1,4472.0

null,F1,5443.0

null,F2,2658.0

null,F2,5115.0

null,F2,3835.0

null,F2,149.0

null,F2,1508.0

null,F1,5084.0

null,F1,6124.0

null,F1,3558.0

null,F1,8867.0

null,F2,6229.0

null,F1,5504.0

null,F2,7032.0

null,F1,6615.0

null,F1,6721.0

null,F1,6190.0

null,F2,1142.0

null,F2,221.0

null,F1,1192.0

null,F1,5201.0

null,F2,4124.0

null,F1,8474.0

null,F1,5165.0

null,F2,140.0

null,F2,326.0

null,F2,5560.0

null,F1,7384.0

null,F2,6687.0

null,F2,7106.0

null,F2,5306.0

null,F1,2276.0

null,F1,3056.0

null,F1,3223.0

null,F2,2941.0

null,F1,6271.0

null,F1,753.0

null,F2,4556.0

null,F1,4878.0

null,F1,345.0

null,F2,5001.0

null,F2,7668.0

null,F1,8159.0

null,F2,3186.0

null,F2,2076.0

null,F1,2167.0

null,F1,2888.0

null,F1,4922.0

null,F2,6745.0

null,F1,4859.0

null,F1,2528.0

null,F2,1675.0

null,F1,508.0

null,F2,2191.0

null,F1,4344.0

null,F1,8517.0

null,F2,6996.0

null,F1,23.0

null,F2,3382.0

null,F2,5422.0

null,F1,766.0

null,F2,744.0

null,F1,218.0

null,F2,303.0

null,F2,1173.0

null,F1,2315.0

null,F2,3328.0

null,F1,928.0

null,F2,8486.0

null,F2,6646.0

null,F1,4635.0

null,F2,1289.0

null,F2,6493.0

null,F2,1136.0

null,F2,4575.0

null,F2,5032.0

null,F2,4573.0

null,F1,3936.0

null,F2,3189.0

null,F1,4638.0

null,F2,1926.0

null,F1,1799.0

null,F1,4269.0

null,F1,859.0

null,F2,6707.0

null,F1,6004.0

null,F1,622.0

null,F2,8636.0

null,F2,4183.0

null,F2,6433.0

null,F1,2388.0

null,F2,4087.0

null,F1,4934.0

null,F2,7893.0

null,F2,2856.0

null,F1,674.0

null,F2,8361.0

null,F2,1659.0

null,F1,651.0

null,F2,5170.0

null,F2,2025.0

null,F2,7860.0

null,F2,5319.0

null,F1,5600.0

null,F2,6722.0

null,F1,6339.0

null,F1,6134.0

null,F1,8330.0

null,F2,1474.0

null,F1,7664.0

null,F2,7993.0

null,F1,8457.0

null,F2,1133.0

null,F1,3590.0

null,F2,3472.0

null,F1,4310.0

null,F2,8084.0

null,F1,5642.0

null,F2,3694.0

null,F1,6554.0

null,F1,2270.0

null,F1,7900.0

null,F2,6073.0

null,F1,4464.0

null,F2,8929.0

null,F2,8735.0

null,F1,8909.0

null,F2,2839.0

null,F2,6073.0

null,F2,5461.0

null,F2,2225.0

null,F2,5542.0

null,F2,6521.0

null,F1,1542.0

null,F1,546.0

null,F1,8135.0

null,F1,264.0

null,F2,1509.0

null,F2,6099.0

null,F1,6071.0

null,F1,829.0

null,F1,6008.0

null,F1,8759.0

null,F1,2162.0

null,F1,6559.0

null,F2,6188.0

null,F2,7456.0

null,F2,6458.0

null,F1,5970.0

null,F2,5488.0

null,F1,4399.0

null,F1,4844.0

null,F1,4823.0

null,F1,4013.0

null,F2,1558.0

null,F2,4832.0

null,F2,605.0

null,F1,836.0

null,F1,4427.0

null,F2,7469.0

null,F1,413.0

null,F2,5424.0

null,F1,2407.0

null,F2,4766.0

null,F2,5516.0

null,F2,3094.0

null,F2,6131.0

null,F1,6006.0

null,F1,921.0

null,F2,7722.0

null,F2,2350.0

null,F1,3663.0

null,F1,7327.0

null,F1,784.0

null,F1,4700.0

null,F2,1145.0

null,F2,8719.0

null,F2,8224.0

null,F1,690.0

null,F1,1430.0

null,F1,6876.0

null,F1,1375.0

null,F2,2039.0

null,F1,5925.0

null,F2,3609.0

null,F1,4102.0

null,F1,504.0

null,F2,6986.0

null,F1,7132.0

null,F2,4866.0

null,F2,1768.0

null,F2,7861.0

null,F2,2523.0

null,F1,5146.0

null,F2,336.0

null,F2,1310.0

null,F2,4545.0

null,F2,3987.0

null,F1,7861.0

null,F1,1211.0

null,F2,5011.0

null,F1,7600.0

null,F2,2923.0

